isbn,subgenre_id
0875420575,34
0671033212,33
0534173624,95
0932870554,33
1889071056,76
3499202166,41
0380007959,33
006019443X,33
1563152894,33
0425164128,33
087123839X,43
0399147314,33
0553212877,72
0924486791,11
0451410548,33
067176991X,33
093105575X,87
0671032666,33
0762400501,67
0553285432,96
067165568X,33
0505524503,33
082177140X,33
0786002921,85
0312973098,59
0312973098,94
0786915676,33
0373257279,33
0373256485,33
0373256760,33
0373760329,33
0373256701,33
0425167747,33
1897766637,19
0898156548,19
0373257368,33
0373257392,33
0373256663,33
0373257384,33
037325671X,33
0373257058,33
0373256825,33
0373257317,33
156076628X,33
0373257376,33
0373256671,33
1569312540,36
0967616204,63
0440125510,84
0373650515,33
037311141X,33
0688015395,37
0449202208,33
1551660156,34
031287751X,33
0310471214,15
0373256582,33
0830716408,44
0590444778,43
1568820135,41
0898790948,67
0881846228,33
0804118264,33
0425072959,33
0515078247,35
0812570227,33
1564580636,67
0813529492,37
0871972603,19
0486271323,96
0534505236,35
0865162891,45
0440204291,33
0880707542,33
0553129015,33
0812521994,59
0812521994,94
0849952999,87
0440042488,34
0451209605,33
0373110626,33
0373708076,33
037310605X,36
0373708335,45
0824510445,54
0399126635,33
0671661566,86
0345324927,19
0132967812,23
0132967812,32
0373114893,33
0590410008,85
0373245769,33
0373225458,33
0373765320,33
0747557861,27
0425174026,33
0440215013,85
0517202700,87
0380711508,1
0380711508,93
0425110605,37
0671511084,11
0553275682,33
0345436121,33
0451206088,69
0966817702,11
0451210530,59
0451210530,94
0812516702,33
0330316338,21
1570540535,44
1570540403,44
0312112866,67
0385301871,33
0553573969,33
0679745785,44
067974567X,33
0771092903,33
0425156982,33
0446530662,87
0671216333,4
1586609246,33
1586609203,33
0789723255,22
0312199953,33
1583940006,33
0789480727,78
0306806975,34
0805009590,13
0805009590,29
0553291610,33
0451451503,33
0440307805,11
0553484559,43
0380713055,76
0380752956,59
0553159488,43
0821719238,33
037323998X,33
0671683128,33
0786889144,11
0671797255,67
0679891900,43
0373193874,33
0345295161,33
1879085704,43
0061054682,33
0553285696,33
0553292153,85
0553286005,33
0689840187,43
0883681706,87
1564584968,31
0849954452,58
0385475365,96
0345397827,33
0877734062,87
0743408764,13
0373834225,33
082176148X,35
082176148X,69
0449206491,33
0060187824,11
0061096369,59
0061096369,94
0449704629,33
0448089319,43
0806996676,23
0806996676,32
0439313317,74
0786862750,23
0786862750,32
0394886275,11
0896083950,74
0471308412,22
0471308412,12
0684848813,18
0688082742,85
1571971440,33
1576731057,33
1885171676,78
0451183908,23
0451183908,32
084394580X,33
0312952236,42
0843946415,33
0688088376,11
0399519599,67
840142321X,23
840142321X,32
0373707649,33
0399513930,67
0570046920,67
0842378510,15
051510535X,33
0373765274,33
0373691556,33
0373764715,33
1551669161,33
0373708491,33
0393320073,33
0688172288,76
156838341X,67
0345387732,87
0618065822,33
0684871467,67
0684865734,33
0671798154,34
1560430680,87
0451210719,33
0679436472,11
0345445740,33
1888451181,33
1573241687,37
1592910122,36
0140251456,33
0060930098,28
068484124X,67
0385721633,33
0071357548,22
0071357548,12
1568361963,34
1573220981,33
1885061625,42
1566091713,18
0452281474,30
0811212165,33
0896760715,17
1573660949,33
1573456411,36
0451409345,33
0967059844,22
0967059844,12
0451409310,33
0140104801,92
0786927046,33
0786915617,33
0786883480,90
0786883480,68
0312280696,33
0671724479,33
1573221562,33
0151007349,33
0425156737,85
1563526298,78
0140139966,40
0590476513,78
0819310875,43
030712844X,76
0880703148,87
0883686732,87
0399526013,88
1401900577,69
0425109828,43
0849934184,87
0884195627,87
1401201911,36
0806913827,20
0821775529,33
1853268496,27
0671319884,33
0836282876,42
0312867034,33
0671319728,33
0801096294,87
0156903369,33
0762411244,34
0449149145,33
1560252324,90
1560252324,68
0061051128,33
0425162672,33
1558217401,78
0380758393,47
0380758393,9
0452281334,85
0964425890,60
0756400163,33
1887128255,63
0446387703,67
0310573912,87
080631222X,78
0743469984,34
0743469984,47
0671640526,19
0394565940,33
0394587677,33
081292603X,85
0425188817,33
0452281326,76
0738849111,11
0440220688,33
0373120605,33
0373272626,33
0373271883,33
0373121504,36
037376460X,33
1579546951,67
1892049422,37
0312195419,33
0312252919,42
0743224981,33
0373764871,33
0425156966,33
0373790872,43
0373613539,13
0373613563,11
037319417X,33
0373272618,33
0373613555,27
0373520018,33
037327260X,33
0821766139,33
0061008273,74
0505524619,33
037376491X,33
0062513206,85
0373122144,33
0373709005,33
0373271999,33
037327257X,33
0028617479,22
0028617479,12
0373121237,33
0373194528,33
0373764634,33
0373272685,34
0373263287,33
1563824507,22
1563824507,12
155166934X,99
0373257449,33
0312950853,85
0373441479,58
0425157636,47
0609608568,11
1590869206,22
1590869206,12
1551669080,33
0373225466,33
1893896048,33
1555426050,74
0876545916,96
0207188378,19
0439113253,43
0064460029,44
0880881291,43
0842336710,78
0689838999,43
0805068317,43
0805241396,34
0299165108,76
0684831074,76
0805209204,23
0805209204,32
1558745505,67
055309307X,69
0380606402,19
0515110558,33
0786864044,33
0815335245,49
1570640114,43
1400047951,33
0064401685,43
1570960224,33
3822813184,96
0345476867,33
3822855103,96
0312924682,67
1582401829,36
1932382178,36
1891620150,11
0758202857,69
0786915501,30
0446692840,33
0060571837,33
0345420713,90
0345420713,68
0743509226,67
1586211374,85
0688139752,90
0688139752,68
1579541844,37
0132045796,22
0132045796,12
0385720904,33
847880904X,96
1903392268,63
080541889X,33
0737020237,19
1563526336,67
0140094547,33
039331409X,60
0312134347,33
0880015519,33
1899866248,36
0671001302,85
006440739X,43
006440689X,43
0064406512,43
0702225584,13
0393304140,33
0525297383,24
1583226214,34
0312181183,11
0517072467,6
0894803697,78
0894803697,49
0771014562,11
0060169087,85
0140240853,33
067082187X,33
1581170297,44
0486250466,40
1581803761,96
0789496585,20
0609610015,11
1857801504,34
1565654838,76
1565654838,86
8435015122,85
0385721625,33
0345447158,11
1582460345,44
1418420662,11
080784232X,34
1558501096,78
0453009603,33
0803725116,11
0312305702,92
188526612X,44
0373106165,36
0373833466,33
0373834357,33
037383344X,33
0879054700,42
0380804972,33
1593760108,33
0380794551,33
0373764898,11
042513234X,57
0375822267,44
0375805729,43
078943458X,34
0843177098,6
0789429179,44
0590425080,43
0886771862,33
034545183X,33
0786003677,33
0425178625,33
0373707584,87
0671656538,33
0380800640,33
0886776511,33
1555835295,11
1902593596,88
0965763811,95
0312113471,13
155316525X,33
0821717774,58
0002554119,63
0380752972,33
0446678031,33
0373441223,33
0451195183,33
0373271913,33
0373115512,33
0373834403,33
0441342752,33
0312181027,42
0671760890,22
0671760890,12
0155161431,49
0505524325,33
1559722673,11
0061082066,33
0886777291,33
0345362594,85
1573241903,78
0373441460,33
0451199294,33
0812554469,84
0425085058,33
0445205121,33
0515089109,33
0553381180,37
0914955063,19
074346642X,54
0821769944,33
0966540646,18
0865472572,90
0865472572,68
0590485849,43
3823821245,96
078670604X,85
0805057293,43
0671032615,58
0373194161,33
0754800059,78
000712855X,33
0373168373,33
0451148118,33
0393320235,33
0373195168,36
0373195109,33
0684860732,34
0373833717,33
0140035745,33
0312290861,33
0373764987,36
0373835000,87
067400194X,18
0807004383,47
068982002X,43
0811211738,63
0226143341,35
0876055323,6
1566091594,96
0789723166,18
0874774241,76
0141306351,43
0451405153,33
0451404602,33
0373483287,33
055328620X,11
0689823959,44
0399147500,33
0761131426,42
1929266081,87
0451528905,33
0805420266,87
0764100769,60
0192833707,49
0380789329,33
157542035X,37
0439279895,43
0451156978,33
0684825090,42
0590922424,34
1591299225,40
0134770013,45
0871134268,33
0446377635,78
0380790548,33
8420638366,33
0140119620,33
0440508088,90
0440508088,68
0449223108,33
080411336X,33
0756400023,33
1565048032,33
1565048091,33
0821718622,72
0380800802,33
0380800632,33
0425058492,36
0312970951,33
0743423984,33
0886777356,33
0553269658,84
0689855443,43
034542204X,33
0451410416,34
0028627245,30
0890879451,37
0806515767,91
0590031686,44
1565041828,33
0385156235,84
0373226004,33
0945575998,11
0740726927,42
0892966858,33
1578660831,42
0060284196,43
0929661036,19
0192833766,33
0688175864,33
0761508589,92
0783552661,19
0679435824,42
1579541828,6
0061043966,33
0061082007,33
082173931X,33
0523403879,99
0373089228,33
0373077882,33
0786014571,33
0671835211,85
0345320891,84
0785273603,33
0816613834,85
0590475967,6
0670036056,33
0061095907,43
0520034910,90
0520034910,68
0451090608,87
067100221X,33
067100171X,33
0451410483,33
0679312153,49
0812035348,45
0812035135,45
0812035380,49
0671006673,23
0671006673,89
0749002468,54
0786014547,33
0821713744,33
0312268653,33
037383506X,33
0671864858,33
0425174107,33
1557833559,58
0312955898,33
1581840594,43
1884364195,30
1884364284,49
188436425X,30
188436439X,30
0528842862,78
0807554243,43
1892049163,13
1892049163,88
0060394145,43
1892051052,78
0761528547,18
0870292854,69
0810963663,96
0879306572,58
8408027441,33
074323605X,44
0743236041,33
0743236033,11
0312267924,33
0140283366,33
0064637336,23
0064637336,89
0394510240,34
1551664399,33
0441007155,33
0860206211,84
0743200152,33
0802110002,87
0060513659,33
0762102586,34
0312983255,33
0440235626,33
0515125652,33
0373691513,33
0440241294,33
0515121290,72
0451209885,33
0743418859,33
0061084956,33
0515134902,33
0553289772,33
074725043X,59
0515120448,33
0061087114,33
055357521X,33
0440241111,33
0688149685,11
055358457X,33
0373037392,33
0441007244,33
0671739751,33
0689866232,43
0373709021,33
0805036261,18
8432296228,33
0670811459,50
0671529552,43
0385722168,87
0061055336,33
0345340949,31
0312962126,60
0310239591,33
0671785915,11
1586607987,45
1555534813,85
0671017470,59
0671017470,94
0061075698,27
0373272782,33
0373241607,33
0373650531,75
0312033737,11
0446610259,27
0553581007,33
037365037X,33
0449148610,69
0373441304,45
055315947X,43
0505523930,33
0352336161,33
0671498398,43
037361361X,33
0373709048,33
0505523736,33
037361358X,33
0373613547,33
0843951702,33
0373790805,33
037379083X,45
0515126101,33
0812502205,33
0821766392,33
1888451157,33
1569710708,36
0312301774,42
0892811285,23
0892811285,32
1561631701,36
0752847279,85
0752847279,79
1588514374,72
1569470197,33
156138058X,33
141406716X,33
096463161X,33
0064406970,99
0871401525,4
0553578626,33
0671002252,85
0743445392,78
0385491271,33
0441007430,33
0440215110,33
0141001933,67
0451410351,44
0061061239,33
0060197943,33
1401030459,33
0517403013,33
0395657830,11
0897500962,88
0967822106,33
1557869405,22
1557869405,12
0385334281,33
0345440838,33
156512071X,31
0130143065,18
0689849486,71
0743261984,33
0449910245,67
1555425550,76
0316779849,33
1575250799,69
0878510370,19
0192833723,49
0192824252,49
1857151879,33
0553280724,33
048627571X,43
0914053108,74
0312280610,33
0590681176,44
0679457380,11
0887307477,22
0887307477,12
0142004227,33
0394728998,22
0802035337,45
1573441732,33
0060084448,33
0451457331,33
1564763412,33
0151007039,23
0151007039,32
014025580X,33
0871132966,33
8403598505,76
0843942045,33
0743417917,82
0743417917,38
0804112819,33
0201489333,22
0201489333,12
0440205212,33
8440673590,33
0373194382,33
0590739093,43
0671760661,88
0373822898,98
0373822898,95
0590449648,43
0449148343,95
0877287295,87
0297774239,11
0451199669,29
0736401229,43
0486277194,96
1584850841,43
0440508118,37
0441731228,33
9706514643,42
9810446721,69
0425163423,84
0965087530,45
0671885987,33
0807021032,34
0446605174,15
0446605174,35
0836218930,42
0817013881,87
042518871X,49
1575440369,90
1575440369,68
0380816520,33
0380795280,33
0425168182,67
0062513559,85
0786003480,59
0786003480,94
0345362799,76
1564144879,43
0744001986,30
1559721820,33
0786014474,33
1551668335,43
0373765541,33
0515132039,33
1555971105,63
0451409493,33
0764154036,87
1567654649,45
0679766588,45
0445409061,54
0373122187,33
0385489854,33
0743418549,58
0671021850,33
0609803638,37
0679745572,33
0306807475,13
0306807475,58
0805041575,67
1885670362,76
059033123X,99
0895298090,85
0843925698,33
0060654759,87
0877880387,37
1584855916,43
0312283970,6
0060969342,19
1562010468,82
0310230055,87
0842358048,43
0439411874,43
0886777143,33
1891971077,90
1891971077,68
0446526037,90
0446526037,68
0060193913,85
1841491233,33
1841491462,33
0395837049,85
1841490903,33
0373707592,33
0385491336,34
0440235677,33
1576736385,33
0886776570,33
1880684942,33
0060723769,33
0399227075,43
0785280022,67
0871139189,33
0345451945,34
0895773775,34
0380800993,33
0380800985,33
007219300X,18
0671667173,44
185326444X,63
0747264880,33
082176568X,69
037370688X,33
1891620193,18
034537908X,33
080652099X,58
0452275695,33
0886776651,33
0486270890,43
1876756209,33
156458027X,60
0451169131,49
0451204778,33
155166786X,33
0441006515,33
0310235146,85
0785269029,87
0064405974,88
0884195988,87
0884196445,87
0974694002,54
0310926106,44
0375827196,43
1558504788,87
0684803372,33
0743477065,33
0394565924,62
0062733613,67
0141312351,43
0671640887,6
0375409009,34
0806986719,30
067153081X,37
0061082090,33
0689855540,43
0060510234,43
0345347269,42
0934601712,33
0534587887,85
0763613029,44
0373707428,33
0879757655,33
0553281585,90
0553281585,68
0553570102,43
0553570013,43
055357003X,43
0373195133,36
157064389X,43
059040847X,11
0553286110,43
0451408799,87
0060913304,33
0805068287,43
1871592852,90
1871592852,68
0517082381,42
8401499585,33
0812544242,41
0553378880,67
0312961588,33
0670032085,22
0670032085,12
157794254X,87
0789726912,18
0452263948,33
1558746153,69
0373441274,33
0821769960,33
1556114230,33
0300087446,96
0505525240,76
0373057679,21
0743246217,33
0966567277,69
0380726769,33
1558605347,11
0449127699,33
0843176458,41
0916119556,43
0590681583,23
0590681583,32
096634734X,44
0445407743,33
1565656180,44
0451190165,49
0689845464,43
0689817746,43
0738833819,33
0882668889,20
0938190644,37
0688071643,33
0758203721,33
0373761228,33
0064402355,11
0064402355,57
0373261829,33
0451198719,33
042510625X,33
0886776538,33
0451409728,22
0451409728,12
055329086X,33
030435760X,47
0786929952,43
1582701156,69
0375404090,34
0394729455,63
0816147612,33
0515115223,33
0553564471,33
0380820900,33
0380785323,67
0140241396,78
1558500596,42
0449908534,85
0449908534,86
0300061633,85
0060912502,85
0060970200,69
0805962905,33
0771597266,67
0307134334,6
1571290532,22
1571290532,12
0394849566,43
0698118650,87
0590449710,43
0590482335,43
0849995639,87
0679803718,43
0451206282,33
078690108X,33
1560761148,33
0425190153,33
081183462X,33
0446671991,60
0380805502,33
0679776524,33
1584850825,44
0074711032,22
0074711032,12
0002554232,11
1585420158,13
1585420158,12
0140441182,33
1565120965,18
0385468997,42
0451190459,33
0609804103,22
0609804103,12
0140439544,80
0140439544,15
0140439544,67
0600571025,20
0898156742,96
0712670726,87
0262112272,22
0262112272,12
0312396066,23
0312396066,89
186448604X,85
0803938632,85
0373224842,33
0929608259,80
0380701693,21
0671536184,36
0395253799,43
0330348337,60
0961149035,69
0380978628,33
0395253772,43
0786814926,43
0590407600,44
0743214781,74
1869401557,7
055321408X,72
0060083697,43
0595224628,49
0590448846,41
0671750461,67
0425179060,33
0862785677,99
0812930991,11
0156132265,45
0771093403,33
0316608068,43
0399136738,33
0486270785,30
0929712366,30
0446610453,82
0804112614,33
0586205764,85
1576736148,90
1576736148,68
0446325872,20
0593048040,33
0140182764,49
0451200446,34
0399525319,22
0399525319,12
0761524355,22
0761524355,12
1576736334,87
0373708122,33
0688155626,20
0060394188,11
0425179192,33
0373708157,45
0373650647,33
0451452178,34
1576736113,33
0761114793,92
0393313794,33
0345410467,33
0451525590,33
1888451335,23
1888451335,32
0316739367,33
0801064562,87
1591294541,33
1588515095,24
0345420659,49
0671319981,33
0380802090,33
0758203632,33
0671534939,43
0688166415,33
0425177742,33
0061013536,34
0312868065,44
0140166912,34
0688139558,1
044175712X,33
014025238X,79
1551668602,13
1551668602,12
0879516666,33
0060393459,37
0373114818,33
080075445X,67
1551664259,33
1558171193,33
0451456785,33
0892967323,33
0425178218,33
0451198972,35
0452274621,67
0312154305,33
0373708211,33
0452281377,76
051510924X,33
0226521397,58
0743466446,37
1885171714,37
0812967658,37
1591294347,87
1558536736,42
0394718852,23
0394718852,32
1566391075,90
1566391075,68
0886773059,33
1878923102,34
1561797979,43
0345419847,67
1582432902,33
031229137X,88
006092909X,33
0465050522,74
0451526015,33
8483101351,33
0679415823,22
0679415823,12
8481301531,49
0445409002,33
0399525440,11
0842333088,69
0671016806,43
0764551531,35
0871318059,24
1555834612,23
1555834612,32
0394515315,42
019283357X,33
0192833685,33
0880010495,33
067163951X,33
0671876171,33
1572970014,33
0140251820,69
0743451546,33
0425190145,33
0738200212,54
0375806342,43
0375806350,85
0446530743,33
0786915595,33
0449143864,63
0449149250,33
0142000213,42
0140126414,33
1556612354,43
1898141002,58
0471171875,22
0471171875,12
0312950934,22
0312950934,12
0373168047,33
0140351485,43
1556617062,43
0451187938,33
1550462849,20
0553585177,33
0743410017,43
0679437312,33
0671675818,88
0786884088,42
0380768550,33
1885942532,11
0446607916,33
0672322544,18
0689865457,43
1401201989,36
1931484546,36
0553275542,43
0945397844,42
0945397933,11
093305016X,95
0395977657,11
0140067647,33
0441809332,76
0446403903,33
067944677X,92
0446677264,69
1878424513,35
1878424513,69
0446390240,69
1555913504,11
0425147207,33
0441515495,33
0821739344,33
0671655825,33
0553295632,33
0671876562,33
0375701532,49
0141180692,33
0821733745,33
848328023X,33
0744590116,99
0786004274,33
1575660466,33
0451188519,33
0340671963,6
1555037739,95
0854492542,33
0446677353,33
0671493477,38
0446610429,33
0373834373,33
0385721889,11
0761514236,42
0590298372,43
0393324303,11
0316176923,36
0439113474,43
0812516958,33
0064402452,43
0964631636,33
0807612502,33
0006472648,33
0802453899,87
1560765577,33
8470021818,33
0385333986,33
0671896725,1
0449149331,33
0373121407,33
0373193998,33
0399137483,13
0740743708,42
0767917847,42
045121210X,33
0060539844,33
0743456157,43
0373619251,33
0312264208,85
0671028138,33
0425193918,33
0451211340,33
344254159X,92
0517182378,33
0312144350,33
0425174336,59
0425174336,94
0451411196,33
0679446575,43
1898323887,60
0740739034,42
078670151X,41
0609610155,33
0879239158,33
0671770810,43
0425146898,33
1570980314,33
0061044695,33
0618197362,85
0849942926,33
0451410432,87
1854798995,58
0758204094,11
0609609416,19
0870136410,33
089104289X,6
0609809172,37
0671898019,23
0671898019,32
0312134150,33
0762412089,33
1573225665,6
0786890118,42
0525469443,43
0140182748,33
0740732986,42
0385334176,33
0670031402,33
0515135690,33
1561840807,90
1561840807,68
0786015055,33
0312285450,69
0486414086,63
0963863908,67
0399137408,67
0679725326,60
0882668943,20
0740726943,42
1931868093,37
0395841739,34
0757300979,11
0061044539,33
0028631919,87
0864424140,92
0553158902,84
044050774X,40
0486287262,72
0452259592,11
0671671596,11
1558741577,44
1558284699,18
0671751034,34
0875968708,31
1403395241,11
0349113726,34
0679435972,87
0517334097,37
0780311361,24
0812217780,23
0812217780,32
1563411261,92
0879736720,87
0965366014,87
1851820728,87
0886775914,33
0394500059,34
0441017681,33
055335387X,33
0609607944,99
1584850884,43
0425173569,88
1885183186,31
189206524X,33
0843936495,33
0060188723,11
0451409418,34
0465045480,35
0963907085,44
0802130240,11
1559716401,44
0446393959,78
1852424311,33
0451456769,33
0451456653,33
0141181230,33
0451169123,11
0823084140,90
0823084140,68
1580630030,11
0140031456,33
0064470210,99
0813109728,43
1558216510,49
0684807858,67
0670869082,11
0399148159,33
081257933X,33
078972331X,18
078972331X,30
1878257412,44
0935060022,23
0935060022,32
0789722402,18
0689121822,76
0553213474,33
0486292428,72
0345294475,43
0805010459,34
0373614462,33
0451200500,33
0809281090,88
0804116989,34
0915811065,87
0911954066,19
0439296501,44
0736400346,44
1563891840,36
0345467566,33
1580623336,67
1556154844,18
0373163215,33
0373037236,33
0373037163,33
0140083804,33
0441735533,33
0786904801,84
1594572550,67
1586603892,33
037329297X,33
0965181804,88
1568383657,69
0811828948,69
1885586213,33
0945315236,15
0671529706,43
0590300075,96
0671023098,43
0373440502,33
0671017209,43
0590410016,43
0760742316,78
087477778X,85
0486275922,34
0941051005,49
0931722179,95
068481871X,6
0812025067,23
0812025067,89
0945397771,34
0441483585,33
1564144917,34
0446364126,59
0446364126,94
0375413308,33
0340820160,35
1590580486,33
0881501190,33
1581510330,11
0374422389,43
0449903591,84
0449903583,84
0449902951,99
0449902978,99
0131286293,24
0385485662,22
0385485662,12
1566867142,30
0786706406,33
0590692151,43
0749715340,43
0446603635,33
0688119468,19
0523425147,33
0684850613,33
082177493X,33
0441003044,33
0590403605,44
0231101570,55
0767421523,76
0385176449,96
0385491468,33
0874832004,85
078354751X,70
002914180X,34
0818405090,11
0446322075,42
0590298399,95
0671885782,19
0061084905,33
0380717077,33
0679808485,43
0698118685,43
0929005414,67
0671002155,43
9997408365,33
0553375490,11
0679887431,43
0689848943,43
0590922513,43
0553574469,43
0446678112,33
0888640544,49
0609808532,23
0609808532,32
0743419219,43
1570718229,60
0890098123,42
0352338806,33
0786003413,33
0060965045,36
0471889660,52
0913512540,86
0688035477,11
0670031313,33
0020295804,42
0553240137,87
0698114205,85
0967291305,33
0842383832,85
0618344586,33
0843951737,43
0515136298,33
0505523876,33
0758204280,33
0821770616,33
0515134899,33
1402200455,85
0226965287,99
159129908X,33
1582402531,96
0743225783,34
006105481X,33
0385476019,33
0936756764,35
0967453607,34
031226514X,33
0553275593,35
0930395115,87
0671536265,11
055356904X,85
055356904X,28
061901590X,18
0440119634,36
0380791145,33
0373441363,45
1555620531,42
0764121650,6
0380679345,43
0786905123,84
0671419897,33
0553292234,33
0060970634,33
0201407175,23
1575843722,44
1852425075,33
1580083234,6
1577780205,87
0787105228,85
0805465804,87
0446363197,33
0130400327,45
059096786X,44
0882822403,54
0590692062,43
0451122453,33
0671511092,33
0312925158,11
0380795345,33
0886778050,33
0060927925,33
0753450690,43
0380977613,49
0756400031,33
0553379402,78
0380770237,33
0515087564,33
0671002392,33
0743403819,18
0445409029,59
0691020612,35
0786905131,33
0886776872,33
0786915730,18
0441001947,33
0671734830,33
0399132244,33
0425156931,11
0553244205,87
8401495210,33
0786916354,84
8425333857,33
0380769387,37
044661033X,82
0345452488,33
0373619316,33
0671676709,33
0451457307,33
0140068007,33
0440503396,67
0060959444,67
0375508082,92
1563055066,19
0821748890,33
1857541014,33
0679419950,33
0964108046,85
0964108046,79
0201700468,18
0066211689,58
0826409121,35
087923928X,45
0671782274,85
0517203553,45
0061054763,33
0393045897,33
0151879923,33
0671001507,33
0671563114,33
0743418573,33
0870744887,33
1858683114,30
0892816333,37
0792276760,92
0062701673,57
1588518612,43
0821775685,33
1558501339,67
0843947365,33
0738205206,76
0920656897,70
0446525561,22
0446525561,12
0812555066,33
0764221493,33
188522382X,11
0446404594,33
0380790254,33
0425153290,43
0425173518,33
0451209648,33
0679463208,33
038550151X,33
1559721723,22
1559721723,12
089879997X,45
0435989480,85
0449150054,11
0345425839,22
0345425839,12
0609808265,92
0385333625,33
0425193861,33
0762405732,42
0684802856,76
0671028146,49
1560252677,34
0440508282,19
0822012863,49
0571129072,24
0679725350,33
0871233215,15
0060168161,76
0385423403,14
0226493636,85
0395877504,33
0441007058,49
0786015039,33
0671032771,11
0671032763,44
0373483201,33
0684845598,74
0451211588,33
0373037104,33
8477203717,33
0883964546,63
0767909089,67
0139269657,45
0060933747,33
0192834126,72
0140067469,27
0446692816,85
1558216790,92
0395809770,33
1561893706,44
1561893692,44
0440208653,33
0345356675,33
0895778998,37
0345311469,33
055357468X,33
044914920X,33
0553565095,33
0441215998,33
0312284888,69
0687049245,87
0804118361,34
0393323587,85
0965863417,96
0395857163,88
0895292343,37
0743471717,33
0609808443,34
0486230287,88
0848714962,19
0553108344,33
0435907204,33
1903039541,49
0192819119,33
0330488813,33
0590739085,43
0156881500,33
0140127003,29
0451410211,34
0151000840,42
0963384090,33
1858284325,58
0671038281,36
0689844611,43
1843606127,33
0743410289,28
0743410289,47
0970622430,33
0553580108,33
0821725025,7
0316858692,97
0316858692,56
0061081396,63
082174044X,33
0752585142,13
0752585142,58
0822203073,11
0671793233,33
1884956033,11
0066213002,33
0912301449,92
1882931440,36
1882931246,36
1592850995,69
0874779065,87
1592850987,69
0805241582,33
0375755063,92
0671709232,92
0140435549,33
0960356207,22
0960356207,12
1883402999,33
0671441531,33
1555835007,33
0312313004,33
0449150119,33
0849917476,22
0849917476,12
0867161906,85
0867161906,28
0446404578,33
1592799450,33
0380794721,33
0451201442,33
078691551X,30
0786915528,33
0671042939,67
1559722525,11
0393309169,67
192966415X,69
0060959568,58
1563898136,36
078601363X,59
078601363X,94
1568656203,43
157322717X,87
0893753998,1
0671226525,59
0671226525,94
1586605054,33
0312951698,33
0810932377,43
0062517724,87
0060586567,43
0921842562,85
0674443020,34
0061013382,37
0072119306,18
0373482671,33
0515105074,11
0399147411,42
0446351806,33
0882898760,67
0849954134,43
0944386296,67
094438613X,61
0944386148,76
0944386113,87
0944386113,37
0944386113,3
0884271153,22
0884271153,12
0891414754,34
0809140160,87
0140441212,35
0373707827,33
0373707746,33
1561381101,44
0140502750,1
0130185086,18
0520219295,19
0874060664,76
0874060664,86
042518370X,42
0600592081,54
0425190188,42
0397551630,54
0397551630,53
157324161X,67
0373224869,33
0312148542,34
0373114982,33
0373441347,43
0590404261,85
0399515100,40
188191903X,87
0373691610,33
074751576X,58
0373273061,45
0373190085,33
0373089406,33
0373241763,33
0373241666,33
0373241682,33
0373078676,33
0373226101,33
055344378X,33
0312952287,59
0312952287,94
0373650671,33
0345388453,37
0140250956,47
0312950616,59
0312950616,94
1573440744,76
1563524872,35
0684870797,43
8420466034,34
0140293205,67
1563892650,61
1858284651,92
0679642188,33
0140077871,33
0486286320,43
1551667886,33
0931993458,52
0373708289,33
0684823691,60
0380778734,33
0505524511,33
0671751182,43
038080493X,36
0671676830,10
1899866264,67
0205314813,45
0491003404,33
0553563645,33
0671624407,27
0471153060,52
0373288204,33
0553289810,33
0373760302,33
0373288360,33
0440226031,33
0843946490,33
0878331638,90
0878331638,68
0385306946,67
1899598162,33
0192880756,33
0671876422,33
0812502108,33
0673393364,11
0786702028,78
0895296683,19
1551669250,49
037375020X,33
0902920111,45
190282525X,85
1902825179,42
0752846582,16
8483101629,33
0930289455,36
2203001011,85
0375705899,33
0671436546,11
0812557948,33
0205297714,85
0971304564,33
0373440685,33
0451199588,33
0553286323,67
0515103705,33
0380791153,33
0451199677,33
0451625471,90
0451625471,68
0373650523,33
0373650558,33
0373650566,33
0451169069,33
0553280821,33
0553275364,33
0345273761,33
0373036841,33
0373764642,33
037322561X,33
0345321235,11
1561700452,69
0373078579,33
0449001830,33
0425105539,77
0373168101,78
0373870310,33
0515126071,33
0761101020,42
0890812314,11
0440205239,87
0786014350,33
0671693387,91
0821761137,33
0553258753,34
0373288530,33
0553133837,33
006100331X,33
0452276152,33
0671698214,33
0140261699,57
1556611781,85
015100174X,49
0345419650,11
0425157687,33
0688151507,58
0140298401,11
0743219465,33
0451201434,33
0373273258,33
0373691882,19
0060525193,33
0373225539,33
0373750293,33
0515130559,33
0373225490,33
0373691823,33
0696210169,20
0373691777,33
0373241569,33
0373057717,33
0821759868,33
0373764758,33
0843947160,33
0373691742,33
0843946687,4
0743469941,33
0380804964,33
0843947020,33
0505524597,33
0373289006,33
0843951885,43
0843951788,33
1551668629,33
0373273479,45
0373225571,33
0373691661,33
0843946679,33
0821771264,33
0821766015,33
0821756257,33
1551667843,34
0373765371,33
0373245998,33
0373225733,33
0821769979,33
0505524295,33
0843952296,99
0373765592,33
037376569X,33
0373195184,33
0373691629,33
0451410343,33
0060503580,33
8401479436,33
0802812201,33
0671876198,44
0670816671,43
0385265573,90
0385265573,68
0689848722,44
4533006655,85
0691019649,35
0688151272,19
1568362870,11
0393313654,34
0295973668,40
1879045036,87
0141002301,63
0486265412,30
044010047X,33
0553575236,33
0758203756,33
039305201X,37
0446531391,33
0380795515,33
0843947357,33
0451457021,33
0451451848,33
1565048024,33
1565048059,33
1565048075,33
1565048083,30
